id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type,custom label 0
A4033U-X,Red Door - Set of 50 -  Home Theme Birthday Cards,"This vibrant red front door makes an inviting birthday card for your clients and customers. Featuring FSC├é┬« certified paper and gold foil embossing.

Includes 26 white envelopes for every 25 cards ordered.

Card Size: 5.5"" x 7.5""",https://postycards.com/catalog/product/Red_Door_A4033U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4033.jpg,,A4033U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Home Theme Birthday Card,15Off
A4034U-X,Elk River - Set of 50 -  Scenic Birthday Cards,"A wildlife birthday card featuring a majestic elk and gold foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Elk_River_A4034U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4034.jpg,,A4034U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Birthday Card,15Off
A4037U-X,Birthday Sign - Set of 50 -  Travel Birthday Cards,"An auto birthday card made of a colorful collage of road signs. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_Sign_A4037U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4037.jpg,,A4037U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Travel Birthday Card,15Off
A4038U-X,Chinese Beads - Set of 50 -  Chinese Birthday Cards,"A Chinese birthday card with colorful beads and silver foil  embossing. The verse inside is in both Chinese and English. Printed on  FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Chinese_Beads_A4038U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4038.jpg,,A4038U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Chinese Birthday Card,15Off
A4039U-X,Feliz Cumpleanos - Set of 50 -  Spanish Birthday Cards,"A green Spanish birthday card with a simple floral swirl design. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Feliz_Cumpleanos_A4039U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4039.jpg,,A4039U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Spanish Birthday Card,15Off
A4040U-X,Birthday Cheer - Set of 50 -  Business Birthday Cards,"A contemporary typographic birthday card with lots of birthday wishes. Featuring FSC├é┬« certified paper and silver foil stamping.

Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_Cheer_A4040U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4040.jpg,,A4040U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Birthday Card,15Off
A4041U-X,Birthday From All - Set of 50 -  Employee Birthday Cards,"A fun, colorful way to send birthday wishes from the whole gang. Featuring FSC&reg; certified paper and blue holographic foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_From_All_A4041U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4041.jpg,,A4041U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Employee Birthday Card,15Off
A4043D-X,Birthday Chevron - Set of 50 -  Business Birthday Cards,"A modern chevron design in gray and yellow. Featuring uncoated FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_Chevron_A4043D,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4043.jpg,,A4043D-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Birthday Card,15Off
A4044U-Y,Birthday Rays - Set of 50 -  Business Birthday Cards,"This fun, graphic birthday card is perfect for kids of all ages. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_Rays_A4044U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4044.jpg,,A4044U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Birthday Card,15Off
A4045U-Y,Hummingbird - Set of 50 -  Floral Birthday Cards,"This cheerful hummingbird photograph is printed on heavy, uncoated FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Hummingbird_A4045U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4045.jpg,,A4045U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Floral Birthday Card,15Off
A4046U-Y,Lake Reflection - Set of 50 -  Scenic Birthday Cards,"This peaceful lake photograph is the perfect way to send your warmest wishes. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Lake_Reflection_A4046U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4046.jpg,,A4046U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Birthday Card,15Off
A4047U-Y,Birthday Path - Set of 50 -  Religious Birthday Cards,"This inspiring tree-lined path features a bible verse from Psalms on the front of the card. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.

Card Size: 7.5"" x 5.5""",https://postycards.com/catalog/product/Birthday_Path_A4047U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4047.jpg,,A4047U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Religious Birthday Card,15Off
A4048U-Y,Beach Picnic - Set of 50 -  Travel Birthday Cards,"This beautiful beach scene was painted by Posty Cards' artist Ann M. Featuring 30% recycled, textured, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.
&nbsp;",https://postycards.com/catalog/product/Beach_Picnic_A4048U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/Via%20Felt/A4048.jpg,,A4048U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Travel Birthday Card,15Off
A4049U-Y,Bull & Bear Race - Set of 50 -  Financial Birthday Cards,"This clever bull and bear cartoon was drawn by Posty Cards' artist Adam G. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Bull_Bear_Race_A4049U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4049.jpg,,A4049U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Birthday Card,15Off
A4050U-Y,Birthday Roundup - Set of 50 -  Children's Birthday Cards,"A fun birthday card for kids with a barrel racing coloring page on the top inside portion of the card. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_Roundup_A4050U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4050.jpg,,A4050U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Children's Birthday Card,15Off
A4052T-Z,Summer Fields - Set of 50 -  Scenic Birthday Cards,"This budget birthday card will help your clients and employees have a breezy and carefree day. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Summer_Fields_A4052T,new,27.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4052.jpg,,A4052T-Z,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Birthday Card,15Off
A4053L-Y,Cupcake Policy - Set of 50 -  Financial Birthday Cards,"This clever birthday card is designed to look like an insurance policy and is perfect for anyone in the insurance or financial industries. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.

Card Size: 8.0"" x 9.25""",https://postycards.com/catalog/product/Cupcake_Policy_A4053L,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4053.jpg,,A4053L-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Birthday Card,15Off
A4054P-ZZ,Tropical Waters Postcard - Set of 50 -  Travel Birthday Postcards,"This fun birthday postcard features colorful tropical fish on FSC├é┬« certified paper.

No envelope included.

Card Size: 6.0"" x 4.0""",https://postycards.com/catalog/product/Tropical_Waters_Postcard_A4054P,new,24.50 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4054.jpg,,A4054P-ZZ,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Travel Birthday PostCard,15Off
A4055P-ZZ,Balloon Party Postcard - Set of 50 -  Business Birthday Postcards,"A festive birthday postcard with lots of birthday balloons. Featuring FSC├é┬« certified paper.

No envelope included.

Card Size: 6.0"" x 4.0""",https://postycards.com/catalog/product/Balloon_Party_Postcard_A4055P,new,24.50 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4055.jpg,,A4055P-ZZ,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Birthday PostCard,15Off
A4057KW-X,Rising Happiness - Set of 50 -  Recycled Birthday Cards,"A colorful, yet organic looking birthday card printed on 30% recycled, FSC&reg; certified paper with a fibrous texture.
Includes 26 white, 100% recycled, envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Rising_Happiness_A4057KW,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4057.jpg,,A4057KW-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Recycled Birthday Card,15Off
A4058D-X,Grey Stripes Thank You - Set of 50 -  Employee Thank You Cards,"A modern and sophisticated thank you card with silver foil embossing. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Grey_Stripes_Thank_You_A4058D,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4058.jpg,,A4058D-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Employee Thank You Card,15Off
A4060L-X,Modern Thank You - Set of 50 -  Business Thank You Cards,"This modern thank you card includes a die cut for inserting your business card or a gift card. Featuring uncoated FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Modern_Thank_You_A4060L,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4060.jpg,,A4060L-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thank You Card,15Off
A4061U-X,Anniversary Foliage - Set of 50 -  Business Anniversary Cards,"This elegant anniversary card is perfect for both wedding anniversaries and employee anniversaries. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Anniversary_Foliage_A4061U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4061.jpg,,A4061U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Anniversary Card,15Off
A4062D-X,Anniversary Streamers - Set of 50 -  Employee Anniversary Cards,"Celebrate each milestone with this fun anniversary card. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Anniversary_Streamers_A4062D,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4062.jpg,,A4062D-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Employee Anniversary Card,15Off
A4063U-X,Elegant Sympathy - Set of 50 -  Business Sympathy Cards,"Express your condolences with this elegant sympathy card. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Elegant_Sympathy_A4063U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4063.jpg,,A4063U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Sympathy Card,15Off
A4064D-X,Great Job Stars - Set of 50 -  Employee Congratulations Cards,"This congratulations card is perfect for expressing gratitude to employees and co-workers for a job well done. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Great_Job_Stars_A4064D,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4064.jpg,,A4064D-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Employee Congratulations Card,15Off
A4065T-X,Congratulations Stars - Set of 50 -  Congratulations Cards,"A small congratulations card that is perfect for sending a quick note of recognition. Featuring uncoated FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Congratulations_Stars_A4065T,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4065.jpg,,A4065T-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Congratulations Card,15Off
A4066U-X,Easter Blessings - Set of 50 -  Easter Cards,"Vibrant tulips represent new life on this beautiful Easter card. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Easter_Blessings_A4066U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4066.jpg,,A4066U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Easter Card,15Off
A4067U-X,July 4th Sparkler - Set of 50 -  4th of July Cards,"A festive gold foil sparkler lit up in front of an American flag. Featuring FSC&reg; certified paper and gold holographic foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/July_4th_Sparkler_A4067U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/A4067.jpg,,A4067U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,4th of July Card,15Off
A4102U-Y,Sympathy Bench - Set of 50 -  Business Sympathy Cards,"Beautiful flowers surround a park bench on this sincere sympathy card. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Sympathy_Bench_D4102U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4102.jpg,,A4102U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Sympathy Card,15Off
