id	title	brand	link	price	description	image_link	mpn	gtin	availability	condition	product_type	product_category	custom_label_0
D110D-V	Blue Border Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Blue_Border_Logo_Thank_You_D110D	56.00 USD	"This thank you card with a striking blue border will be custom designed with your logo. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $25 + $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D110.jpg	D110D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D106D-V	Blue Solid Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Blue_Solid_Logo_Thank_You_D106D	56.00 USD	"A sophisticated blue thank you card custom designed with your logo and printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D106.jpg	D106D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D112D-V	Flourish Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Flourish_Logo_Thank_You_D112D	56.00 USD	"A modern custom thank you card printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D112.jpg	D112D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D100D-V	Green Border Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Green_Border_Logo_Thank_You_D100D	56.00 USD	"A custom thank you card with a green border. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D100.jpg	D100D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D114D-V	Lt Blue Logo Business Thanks - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Lt_Blue_Logo_Business_Thanks_D114D	56.00 USD	"Thank customers for their business with this custom thank you card. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D114.jpg	D114D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D115D-V	Lt Blue Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Lt_Blue_Logo_Thank_You_D115D	56.00 USD	"A simple light blue custom thank you card. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D115.jpg	D115D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D102D-V	Navy Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Navy_Logo_Thank_You_D102D	56.00 USD	"This classic navy thank you card will be custom printed with your logo on the front of the card. Featuring FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D102.jpg	D102D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D108D-V	Red Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Red_Logo_Thank_You_D108D	56.00 USD	"A custom thank you card with a textured red design. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D108.jpg	D108D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D104D-V	Teal Logo Thank You - Custom Thank You Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Teal_Logo_Thank_You_D104D	56.00 USD	"A contemporary thank you card with your logo on the front. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add personalization to the inside of your card.&nbsp; After submitting your order, please email the logo that you want to appear on the front of your card to artdept@postycards.com.&nbsp; You will receive a proof via email. As an added value when you order logo cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE Artwork setup for the front of the card (a $25 value)
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2011%20AO/D104.jpg	D104D-V		In Stock	New	Custom Thank You Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D3081U-Y	Birthday Cleaning - Dental Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Cleaning_D3081U	33.00 USD	"A birthday card for the dental industry featuring a tube of birthday toothpaste and printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2013%20AO/D3081.jpg	D3081U-Y		In Stock	New	Dental Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A2071U-Y	Birthday Floss - Dental Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Floss_A2071U	33.00 USD	"This dental birthday card features balloons in the shape of a tooth being held up with dental floss. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2012%20AO/A2071.jpg	A2071U-Y		In Stock	New	Dental Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
